*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=v1.3.9
*Date=20:38:08
*CreatedBy=Fritzing 0.9.4.2019-12-01.CD-498-0-a1ffcea
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
263;;;49.8602;-69.266;0;Bottom;Copper Fill43
264;;;55.0545;-81.9152;0;Bottom;Copper Fill559
265;;;94.7928;-48.4888;0;Bottom;Copper Fill292
266;;;2.0193;-33.1472;0;Bottom;Copper Fill430
267;;;61.341;-75.997;0;Bottom;Copper Fill258
268;;THT;6.8422;-20.8703;0;Bottom;J180
269;;;67.2846;-37.1223;0;Bottom;Copper Fill148
270;;;34.4297;-20.1932;0;Bottom;Copper Fill561
271;;;43.9928;-28.3466;0;Bottom;Copper Fill65
272;;;57.8993;-11.8874;0;Bottom;Copper Fill394
273;;;59.4741;-64.8972;0;Bottom;Copper Fill374
274;;;3.3528;-10.7571;0;Bottom;Copper Fill224
275;;;83.7946;-40.2719;0;Bottom;Copper Fill156
276;;;89.9541;-82.0168;0;Bottom;Copper Fill109
277;;;67.2846;-37.1223;0;Bottom;Copper Fill400
278;;TO220 [THT];33.4487;-68.4953;90;Bottom;Q5
279;2.2;0805 [SMD];2.46969;-35.4752;0;Top;R73
280;;;76.5048;-76.4034;0;Bottom;Copper Fill259
281;;THT;11.9222;-20.8703;0;Bottom;J174
282;;;34.671;-47.8919;0;Bottom;Copper Fill498
283;0.22µF;0805 [SMD, multilayer];58.9847;-71.6702;180;Top;C30
284;;;38.2397;-93.4468;0;Bottom;Copper Fill168
285;;;80.5688;-66.3323;0;Bottom;Copper Fill368
286;;;23.1902;-12.9923;0;Bottom;Copper Fill203
287;;;52.8193;-23.7492;0;Bottom;Copper Fill535
288;;;8.1026;-5.6644;0;Bottom;Copper Fill103
289;;;69.6976;-48.6158;0;Bottom;Copper Fill328
290;;;50.0376;-5.61257;0;Bottom;Via174
291;;;37.5666;-10.4396;0;Bottom;Copper Fill349
292;;;39.9288;-76.6828;0;Bottom;Copper Fill255
293;;;63.5254;-33.9219;0;Bottom;Copper Fill544
294;;;16.8402;-37.3128;0;Bottom;Copper Fill310
295;;;4.2545;-91.9228;0;Bottom;Copper Fill205
296;;;70.5993;-29.9976;0;Bottom;Copper Fill120
297;;;76.5048;-76.4034;0;Bottom;Copper Fill14
298;;;88.1126;-20.7012;0;Bottom;Copper Fill333
299;100k;0805 [SMD];16.6847;-84.6152;-90;Top;R14
300;;;97.2053;-13.9095;-90;Bottom;TXT4
301;;;72.8472;-88.5319;0;Bottom;Copper Fill567
302;;;91.6432;-90.2591;0;Bottom;Copper Fill222
303;;;66.6241;-68.7878;-90;Bottom;TXT2
304;;;74.7268;-88.5319;0;Bottom;Copper Fill568
305;;SO;79.6767;-45.9528;-90;Top;IC2
306;;;47.7393;-29.007;0;Bottom;Copper Fill372
307;;DIP (Dual Inline) [THT];83.3597;-20.8703;-90;Bottom;IC3
308;;;69.042;-73.6656;0;Bottom;TXT1
309;;;54.7878;-27.7878;0;Bottom;Copper Fill323
310;;;57.6421;-38.0153;0;Bottom;Via157
311;;;18.8214;-9.1188;0;Bottom;Copper Fill352
312;;;87.4141;-63.3224;0;Bottom;Copper Fill220
313;;;73.9648;-76.4034;0;Bottom;Copper Fill13
314;;;25.8953;-76.9114;0;Bottom;Copper Fill541
315;100k;0805 [SMD];45.2597;-67.1527;-90;Top;R48
316;;;97.7392;-48.4888;0;Bottom;Copper Fill38
317;;;43.9896;-60.2403;0;Bottom;Via98
318;100 nF;0805 [SMD, multilayer];63.0397;-25.2427;-90;Top;C27
319;;;43.053;-23.3936;0;Bottom;Copper Fill335
320;;;21.1328;-37.0588;0;Bottom;Copper Fill49
321;;;22.3266;-13.4368;0;Bottom;Copper Fill354
322;;;84.6296;-50.7153;0;Bottom;Via38
323;;;94.7896;-29.7603;0;Bottom;Via134
324;;;78.0542;-65.2528;0;Bottom;Copper Fill273
325;;THT;21.2567;-31.9828;0;Bottom;J4
326;;;68.7197;-91.11;0;Bottom;Copper Fill576
327;;0805 [SMD];6.76962;-42.4602;180;Top;LED6
328;;;58.9788;-65.3671;0;Bottom;Copper Fill375
329;1k;0805 [SMD];88.5122;-52.3027;180;Top;R23
330;100k;0805 [SMD];88.5122;-34.8402;180;Top;R38
331;;;94.7928;-76.4288;0;Bottom;Copper Fill16
332;;TO220 [THT];24.6222;-91.2737;180;Bottom;Q3
333;;;92.7989;-91.4148;0;Bottom;Copper Fill529
334;;;15.8496;-15.037;0;Bottom;Copper Fill79
335;;;16.0496;-27.2203;0;Bottom;Via72
336;;;94.7928;-56.1088;0;Bottom;Copper Fill32
337;;;15.7321;-31.9828;0;Bottom;Via120
338;;;54.4671;-93.8953;0;Bottom;Via194
339;;;77.5716;-27.1782;0;Bottom;Copper Fill74
340;;;14.7193;-17.2976;0;Bottom;Copper Fill432
341;;;79.9846;-73.711;0;Bottom;Copper Fill18
342;2.2;0805 [SMD];41.0323;-45.3178;0;Top;R69
343;;;24.1808;-16.7388;0;Bottom;Copper Fill91
344;;;23.1902;-12.9923;0;Bottom;Copper Fill511
345;;;3.34982;-75.7976;0;Bottom;Hole4
346;;;75.8698;-50.1271;0;Bottom;Copper Fill365
347;;;18.8214;-11.6588;0;Bottom;Copper Fill96
348;;;44.6532;-66.1799;0;Bottom;Copper Fill478
349;;;38.2746;-9.12285;0;Bottom;Via180
350;0.1µF;0805 [SMD, multilayer];35.4897;-19.6002;0;Top;C3
351;;;94.7928;-61.1888;0;Bottom;Copper Fill278
352;;THT;31.6072;-34.2053;90;Bottom;JP6
353;;;89.4969;-42.4436;0;Bottom;Copper Fill469
354;;;28.5496;-46.3171;0;Bottom;Copper Fill196
355;;;43.434;-35.8523;0;Bottom;Copper Fill140
356;;;62.9793;-23.7492;0;Bottom;Copper Fill509
357;470;0805 [SMD];57.9597;-25.2427;-90;Top;R6
358;;;29.0671;-18.0128;0;Bottom;Via188
359;;;14.7193;-16.307;0;Bottom;Copper Fill433
360;;;94.7928;-45.9488;0;Bottom;Copper Fill298
361;;;28.4321;-31.0303;0;Bottom;Via149
362;;;35.1917;-52.1464;0;Bottom;Copper Fill495
363;100k;0805 [SMD];88.5122;-41.8252;180;Top;R36
364;;;53.8988;-93.9167;0;Bottom;Copper Fill192
365;;;94.7928;-53.5688;0;Bottom;Copper Fill33
366;;;43.434;-35.8523;0;Bottom;Copper Fill391
367;;;22.0345;-91.9228;0;Bottom;Copper Fill517
368;;;3.4798;-49.962;0;Bottom;Copper Fill290
369;;;27.8384;-18.0088;0;Bottom;Copper Fill88
370;;;17.9197;-72.5172;0;Bottom;Copper Fill419
371;;;3.34982;-52.9379;0;Bottom;Hole3
372;;;83.2993;-40.7672;0;Bottom;Copper Fill155
373;;;42.6593;-30.3532;0;Bottom;Copper Fill539
374;;;28.1146;-46.2703;0;Bottom;Via193
375;;;46.4566;-24.4604;0;Bottom;Copper Fill77
376;;;38.2397;-94.4374;0;Bottom;Copper Fill425
377;;;1.4446;-95.8003;0;Bottom;Via154
378;;;53.8988;-93.9167;0;Bottom;Copper Fill444
379;;sma-diode;12.3122;-45.9528;180;Top;D17
380;;;85.7758;-91.5291;0;Bottom;Copper Fill242
381;;;22.8346;-59.0171;0;Bottom;Copper Fill186
382;;;91.9321;-20.5528;0;Bottom;Via160
383;;;94.7293;-30.3024;0;Bottom;Copper Fill127
384;;;81.4578;-15.164;0;Bottom;Copper Fill93
385;;;17.4244;-72.9871;0;Bottom;Copper Fill420
386;;;63.4873;-19.7614;0;Bottom;Copper Fill507
387;;;15.9893;-27.7624;0;Bottom;Copper Fill236
388;;;21.1328;-52.2988;0;Bottom;Copper Fill288
389;;;18.8214;-9.1188;0;Bottom;Copper Fill99
390;0.1µF;0805 [SMD, multilayer];70.3422;-32.8627;90;Top;C7
391;;;17.1704;-93.0023;0;Bottom;Copper Fill461
392;;;29.5148;-18.0723;0;Bottom;Copper Fill167
393;;;21.5392;-75.5271;0;Bottom;Copper Fill125
394;;;34.6456;-85.6871;0;Bottom;Copper Fill459
395;;;95.2246;-29.8071;0;Bottom;Copper Fill382
396;;;56.3626;-79.5276;0;Bottom;Copper Fill6
397;0.01µF;0805 [SMD, multilayer];5.32718;-31.9827;180;Top;C19
398;;;21.1328;-52.0448;0;Bottom;Copper Fill35
399;;;45.5771;-21.8228;0;Bottom;Via151
400;;;72.1741;-61.7476;0;Bottom;Copper Fill200
401;;;21.1328;-49.7588;0;Bottom;Copper Fill291
402;;;51.8541;-19.8376;0;Bottom;Copper Fill105
