*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=v1.3a (GND)
*Date=01:09:23
*CreatedBy=Fritzing 0.9.4.2019-12-01.CD-498-0-a1ffcea
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
202;;THT;80.5022;-10.9809;-90;Bottom;JP4
203;;;94.9639;-5.39818;0;Bottom;TXT4
204;;;3.34982;-76.0683;0;Bottom;Hole4
205;;;28.3464;-68.1611;0;Bottom;Copper Fill494
206;;;48.8696;-92.5959;0;Bottom;Copper Fill157
207;;;44.0944;-54.1911;0;Bottom;Copper Fill141
208;;;83.0834;-30.8866;0;Bottom;Copper Fill303
209;0.1µF;0805 [SMD, multilayer];82.5945;-91.9434;180;Top;C15
210;;;70.5993;-30.2516;0;Bottom;Copper Fill109
211;;;15.8496;-48.5015;0;Bottom;Copper Fill134
212;0.01µF;0805 [SMD, multilayer];73.8347;-13.4483;-90;Top;C25
213;;;5.8896;-46.5409;0;Bottom;Via244
214;220;0805 [SMD];65.5797;-25.5134;-90;Top;R64
215;;;21.4376;-46.2282;0;Bottom;Copper Fill286
216;;;66.5321;-35.7459;0;Bottom;Via158
217;;;83.5406;-62.0016;0;Bottom;Copper Fill16
218;;;87.3506;-68.9612;0;Bottom;Copper Fill10
219;;;21.4376;-23.3682;0;Bottom;Copper Fill319
220;;;21.6662;-48.7682;0;Bottom;Copper Fill32
221;;;46.4566;-76.6828;0;Bottom;Copper Fill252
222;;;21.8948;-8.8267;0;Bottom;Copper Fill130
223;;;30.099;-37.0715;0;Bottom;Copper Fill452
224;;;89.3572;-91.5291;0;Bottom;Copper Fill224
225;;;78.5971;-84.9585;0;Bottom;Via231
226;;;94.7928;-71.6282;0;Bottom;Copper Fill256
227;1k;0805 [SMD];80.2572;-13.8384;180;Top;R39
228;0.1µF;0805 [SMD, multilayer];45.2597;-25.5134;90;Top;C1
229;;;71.9328;-79.0196;0;Bottom;Copper Fill245
230;;;28.3464;-68.1611;0;Bottom;Copper Fill191
231;;;69.1896;-14.2115;0;Bottom;Copper Fill211
232;;;72.9488;-65.0115;0;Bottom;Copper Fill169
233;10µF;A 3216 [SMD, tantalum];82.8547;-88.451;0;Top;C16
234;;;2.3749;-80.3912;0;Bottom;Copper Fill125
235;;;59.0169;-20.0154;0;Bottom;Copper Fill427
236;;;43.9293;-34.3664;0;Bottom;Copper Fill351
237;;;39.878;-7.2646;0;Bottom;Copper Fill99
238;;;43.9293;-38.8368;0;Bottom;Copper Fill406
239;;;83.5533;-92.5324;0;Bottom;Copper Fill533
240;;;68.6054;-18.8343;0;Bottom;Copper Fill467
241;;;82.804;-36.7667;0;Bottom;Copper Fill395
242;;;15.3797;-48.9968;0;Bottom;Copper Fill380
243;;;58.4454;-67.3991;0;Bottom;Copper Fill424
244;;;84.074;-51.0415;0;Bottom;Copper Fill203
245;100k;0805 [SMD];40.8147;-68.3759;-90;Top;R55
246;;;9.9949;-7.6202;0;Bottom;Copper Fill204
247;;;87.4776;-61.011;0;Bottom;Copper Fill18
248;;;94.7928;-53.8482;0;Bottom;Copper Fill24
249;;;66.9798;-89.1923;0;Bottom;Copper Fill556
250;;;2.3749;-80.3912;0;Bottom;Copper Fill373
251;220;0805 [SMD];68.1197;-25.5134;-90;Top;R65
252;;;12.3444;-26.3019;0;Bottom;Copper Fill546
