*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=v1.2.6c (gnd)
*Date=21:38:02
*CreatedBy=Fritzing 0.9.4.2019-12-01.CD-498-0-a1ffcea
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
212;;;44.5897;-48.0316;0;Bottom;Copper Fill398
213;;;84.3788;-59.2711;0;Bottom;Copper Fill360
214;;;94.234;-29.7563;0;Bottom;Copper Fill217
215;;;72.1741;-62.2556;0;Bottom;Copper Fill169
216;;;28.3464;-68.1611;0;Bottom;Copper Fill190
217;;;83.2993;-37.262;0;Bottom;Copper Fill152
218;;;65.8241;-94.0564;0;Bottom;Copper Fill132
219;;;56.6928;-10.1094;0;Bottom;Copper Fill333
220;;;54.0512;-28.5244;0;Bottom;Copper Fill309
221;;TO220 [THT];6.8422;-91.5443;180;Bottom;Q2
222;;;64.3128;-30.9628;0;Bottom;Copper Fill300
223;;;88.6841;-92.2276;0;Bottom;Copper Fill531
224;;;65.9892;-35.8015;0;Bottom;Copper Fill107
225;;;88.6841;-92.2276;0;Bottom;Copper Fill220
226;;;66.2432;-88.0239;0;Bottom;Copper Fill543
227;;THT;50.9747;-82.4184;90;Bottom;JP7
228;;;56.6293;-85.6744;0;Bottom;Copper Fill471
229;;;94.7928;-61.4682;0;Bottom;Copper Fill15
230;;;29.0671;-18.601;0;Bottom;Via188
231;;;83.693;-46.9267;0;Bottom;Copper Fill436
232;;;69.1896;-14.2115;0;Bottom;Copper Fill214
233;;;22.8854;-8.5092;0;Bottom;Copper Fill86
234;;;73.9394;-65.0115;0;Bottom;Copper Fill417
235;;;45.0596;-47.5363;0;Bottom;Copper Fill401
236;;;34.6456;-93.2563;0;Bottom;Copper Fill433
237;;;29.5148;-18.6819;0;Bottom;Copper Fill368
238;;;43.434;-36.1063;0;Bottom;Copper Fill350
239;1k;0805 [SMD];40.8147;-73.2834;90;Top;R57
240;;;95.3389;-91.5672;0;Bottom;Copper Fill192
241;;;61.0616;-25.9336;0;Bottom;Copper Fill89
242;;;94.7928;-74.1682;0;Bottom;Copper Fill5
243;120;0805 [SMD];31.5346;-32.8884;180;Top;R62
244;;;36.0045;-67.234;0;Bottom;Copper Fill185
245;;;83.3628;-31.4962;0;Bottom;Copper Fill48
246;;THT;10.0172;-10.6634;0;Bottom;J186
247;;;1.4097;-56.5914;0;Bottom;Copper Fill125
248;;;49.9872;-50.0128;0;Bottom;Copper Fill28
249;;;81.5594;-66.5863;0;Bottom;Copper Fill100
250;;;18.8214;-21.1584;0;Bottom;Copper Fill317
251;;;97.7392;-43.6882;0;Bottom;Copper Fill280
252;;;70.5993;-30.2516;0;Bottom;Copper Fill101
253;;;70.2945;-91.9228;0;Bottom;Copper Fill228
254;;;89.3572;-91.5291;0;Bottom;Copper Fill223
255;10;0805 [SMD];69.9521;-52.8909;0;Top;R27
256;;THT;69.0722;-69.4009;0;Bottom;JP1
257;10;0805 [SMD];69.9521;-45.5884;0;Top;R31
258;1µF;0805 [SMD, multilayer];5.32718;-29.7134;180;Top;C20
259;;;54.6354;-6.9852;0;Bottom;Copper Fill88
260;;;2.3971;-80.831;0;Bottom;Via186
261;0.22µF;0805 [SMD, multilayer];50.3397;-25.5134;-90;Top;C2
262;1k;0805 [SMD];72.8822;-33.1334;-90;Top;R21
