*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=v1.3a (GND)
*Date=20:16:02
*CreatedBy=Fritzing 0.9.4.2019-12-01.CD-498-0-a1ffcea
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
139;;;22.7171;-69.4009;0;Bottom;Via170
140;;;94.234;-29.7563;0;Bottom;Copper Fill558
141;;;29.5148;-18.6819;0;Bottom;Copper Fill123
142;;;35.0266;-33.1218;0;Bottom;Copper Fill299
143;;;94.5642;-33.325;0;Bottom;Copper Fill49
144;;;88.011;-91.5291;0;Bottom;Copper Fill544
145;;;23.7744;-30.9882;0;Bottom;Copper Fill55
146;;;54.0766;-68.1611;0;Bottom;Copper Fill188
147;;;59.2074;-28.626;0;Bottom;Copper Fill64
148;;;4.2545;-94.0564;0;Bottom;Copper Fill479
149;;;79.9592;-74.1428;0;Bottom;Copper Fill8
150;;;44.6246;-54.1609;0;Bottom;Via214
151;;;94.7928;-66.5482;0;Bottom;Copper Fill264
152;;;52.832;-91.9863;0;Bottom;Copper Fill532
153;;;21.082;-85.7887;0;Bottom;Copper Fill174
154;;THT;37.3222;-11.1079;-90;Bottom;AUX (1.3)
155;;;59.944;-84.9759;0;Bottom;Copper Fill387
156;;;4.2545;-86.7412;0;Bottom;Copper Fill180
157;;SO16 [SMD];61.8713;-9.69961;-90;Top;IC6
158;;;81.5594;-66.5863;0;Bottom;Copper Fill350
159;;;94.4907;-24.7134;-90;Bottom;TXT4
160;;THT;4.9372;-21.1409;0;Bottom;J223
161;;;73.4441;-65.5068;0;Bottom;Copper Fill418
162;;;0.802605;-64.2238;-90;Bottom;MPX4250AP1
163;;;53.7845;-92.9388;0;Bottom;Copper Fill218
164;;;84.5693;-21.6918;0;Bottom;Copper Fill223
165;;;81.0641;-66.1164;0;Bottom;Copper Fill106
166;0.22µF;0805 [SMD, multilayer];50.3397;-25.5134;-90;Top;C2
167;;;37.338;-10.973;0;Bottom;Copper Fill338
168;;THT;10.0172;-13.5209;0;Bottom;J186
169;1k;0805 [SMD];31.6072;-92.1883;-90;Top;R12
170;100k;0805 [SMD];49.3872;-68.3759;-90;Top;R48
171;100nF;0805 [SMD, multilayer];76.3747;-13.4483;90;Top;C24
172;;;90.7542;-12.3954;0;Bottom;Copper Fill334
173;1k;0805 [SMD];13.8272;-92.1883;-90;Top;R15
174;;;68.7546;-14.156;0;Bottom;Via205
175;;;40.1193;-28.9054;0;Bottom;Copper Fill508
176;;;48.3997;-93.1166;0;Bottom;Copper Fill405
177;;;60.4393;-84.506;0;Bottom;Copper Fill136
178;;;74.4728;-79.0196;0;Bottom;Copper Fill249
179;;;84.8741;-58.8012;0;Bottom;Copper Fill118
180;;;66.4845;-36.2968;0;Bottom;Copper Fill114
181;;;56.6928;-25.6796;0;Bottom;Copper Fill317
182;;;15.3797;-48.9968;0;Bottom;Copper Fill131
183;;;61.6458;-30.8866;0;Bottom;Copper Fill305
184;;;59.5122;-20.5615;0;Bottom;Copper Fill431
185;;;13.5096;-40.8259;0;Bottom;Via241
186;;;44.6532;-26.6067;0;Bottom;Copper Fill506
187;1k;0805 [SMD];13.8272;-84.8858;-90;Top;R16
188;;;32.2421;-59.2409;0;Bottom;Via100
189;;;7.4549;-7.6202;0;Bottom;Copper Fill502
190;220;0805 [SMD];68.1197;-25.5134;-90;Top;R65
191;;;60.9346;-52.9211;0;Bottom;Copper Fill464
192;;;22.1742;-69.4311;0;Bottom;Copper Fill370
193;;;56.3721;-33.2059;0;Bottom;Via142
194;;;45.0596;-54.1911;0;Bottom;Copper Fill142
195;;;94.7928;-56.3882;0;Bottom;Copper Fill273
196;;;5.8293;-69.9264;0;Bottom;Copper Fill243
197;;;21.4376;-18.2882;0;Bottom;Copper Fill325
198;;;21.4376;-56.3882;0;Bottom;Copper Fill274
199;;;25.6286;-47.2442;0;Bottom;Copper Fill287
200;;THT;33.8297;-33.5234;90;Bottom;Remove to Prog
201;;;61.7474;-28.626;0;Bottom;Copper Fill65
202;;;84.6296;-50.9859;0;Bottom;Via38
203;;;34.1249;-86.4618;0;Bottom;Copper Fill432
204;;;65.2621;-84.9585;0;Bottom;Via195
205;;;44.5897;-67.234;0;Bottom;Copper Fill488
206;100k;0805 [SMD];40.8147;-68.3759;-90;Top;R55
207;;;70.5993;-24.0286;0;Bottom;Copper Fill468
208;;;79.5528;-79.0196;0;Bottom;Copper Fill251
209;;;94.7928;-61.4682;0;Bottom;Copper Fill268
210;;;94.7928;-71.6282;0;Bottom;Copper Fill12
211;;;70.2945;-34.7474;0;Bottom;Copper Fill552
212;;THT;10.0172;-8.4409;90;Bottom;J110
213;0.1µF;0805 [SMD, multilayer];71.2947;-13.4483;-90;Top;C9
214;;;28.3464;-68.1611;0;Bottom;Copper Fill190
215;;;22.0345;-84.8616;0;Bottom;Copper Fill173
216;;;84.8741;-59.7664;0;Bottom;Copper Fill365
217;;;66.8274;-28.626;0;Bottom;Copper Fill67
218;;;6.3246;-46.5711;0;Bottom;Copper Fill417
219;;DIP (Dual Inline) [THT];83.3597;-21.1409;-90;Bottom;IC3
220;;;21.082;-85.7887;0;Bottom;Copper Fill478
221;470;0805 [SMD];55.4197;-25.5134;-90;Top;R4
222;;;19.1008;-15.7482;0;Bottom;Copper Fill87
223;;;21.4376;-41.1482;0;Bottom;Copper Fill293
224;;;94.492;-16.0852;-90;Bottom;TXT4
225;5V;DPak [SMD];73.1998;-87.2583;180;Top;U1
226;;;43.9293;-37.8462;0;Bottom;Copper Fill158
227;;;39.878;-10.973;0;Bottom;Copper Fill339
228;100k;0805 [SMD];57.9597;-68.3759;-90;Top;R56
229;;;51.2921;-38.6034;0;Bottom;Via201
230;;;23.1648;-69.4311;0;Bottom;Copper Fill371
231;;;44.5897;-53.7212;0;Bottom;Copper Fill390
232;;;89.9922;-35.1411;0;Bottom;Copper Fill449
233;;;84.074;-21.2219;0;Bottom;Copper Fill224
234;;;97.3009;-94.2694;0;Bottom;TXT9
235;;;89.9922;-42.1515;0;Bottom;Copper Fill446
236;;;4.2545;-84.8616;0;Bottom;Copper Fill181
237;;;59.944;-84.9759;0;Bottom;Copper Fill137
238;1pF;0805 [SMD, multilayer];12.4846;-38.6034;180;Top;C18
239;;;76.9366;-25.197;0;Bottom;Copper Fill309
240;;;74.8792;-50.3811;0;Bottom;Copper Fill103
241;;;34.2138;-18.6184;0;Bottom;Copper Fill82
242;2.49k;0805 [SMD];42.4747;-19.8709;180;Top;R3
243;;;40.8146;-60.8284;0;Bottom;Via98
244;;;83.0834;-30.8866;0;Bottom;Copper Fill306
245;;;39.878;-7.2646;0;Bottom;Copper Fill99
246;;;94.4407;-19.021;-90;Bottom;TXT4
247;;;34.4297;-20.4726;0;Bottom;Copper Fill519
248;;;2.3971;-80.831;0;Bottom;Via186
249;;;62.3697;-7.0868;0;Bottom;Copper Fill161
250;;;44.1706;-88.7859;0;Bottom;Copper Fill503
251;;;45.0596;-54.1911;0;Bottom;Copper Fill392
252;;;42.6593;-28.9054;0;Bottom;Copper Fill511
253;;TO220 [THT];6.8422;-84.2418;180;Bottom;Q4
254;;;7.4549;-7.6202;0;Bottom;Copper Fill195
255;;;60.9346;-84.9759;0;Bottom;Copper Fill138
256;;;14.8844;-64.7448;0;Bottom;Copper Fill11
257;;;54.0766;-28.5244;0;Bottom;Copper Fill314
258;;;21.4471;-8.7585;0;Bottom;Via189
259;;;94.7293;-30.2516;0;Bottom;Copper Fill556
260;;;84.3788;-59.2711;0;Bottom;Copper Fill119
261;;;46.4566;-24.7398;0;Bottom;Copper Fill71
262;;;69.2036;-64.1111;0;Bottom;TXT1
263;;;81.4578;-15.4434;0;Bottom;Copper Fill86
264;;;77.0128;-79.0196;0;Bottom;Copper Fill250
265;;SO(w);6.36212;-66.5434;-90;Top;IC5
266;;;41.9608;-17.9326;0;Bottom;Copper Fill340
267;100 nF;0805 [SMD, multilayer];70.6597;-25.5134;-90;Top;C29
268;;;63.4873;-20.0154;0;Bottom;Copper Fill472
269;;;48.3997;-92.126;0;Bottom;Copper Fill406
270;;THT;69.0722;-69.4009;0;Bottom;JP1
271;;THT;96.4407;-87.9429;0;Bottom;J3
272;;;32.5882;-12.3319;0;Bottom;Copper Fill198
273;;;40.4368;-19.863;0;Bottom;Copper Fill80
274;;;97.2484;-81.3642;0;Bottom;TXT8
275;;;2.3749;-80.3912;0;Bottom;Copper Fill125
276;;;1.8542;-80.8611;0;Bottom;Copper Fill126
277;;;47.7393;-29.2864;0;Bottom;Copper Fill353
278;;;70.5993;-8.9918;0;Bottom;Copper Fill149
279;;;4.0132;-8.5219;0;Bottom;Copper Fill548
280;;;64.7192;-84.9759;0;Bottom;Copper Fill213
281;;;84.5693;-51.5368;0;Bottom;Copper Fill200
282;;;3.302;-93.1039;0;Bottom;Copper Fill177
283;;;57.3532;-67.3991;0;Bottom;Copper Fill426
284;;;52.2446;-19.5535;0;Bottom;Via218
285;;;54.1274;-28.626;0;Bottom;Copper Fill62
286;;;10.8966;-45.6567;0;Bottom;Copper Fill528
287;;;84.2772;-50.0636;0;Bottom;Copper Fill19
288;1k;0805 [SMD];49.7772;-10.3459;0;Top;R75
289;;;3.302;-93.1039;0;Bottom;Copper Fill481
290;;;75.4634;-42.4563;0;Bottom;Copper Fill442
291;;;62.9666;-20.5615;0;Bottom;Copper Fill473
292;;;48.8696;-92.5959;0;Bottom;Copper Fill408
293;;;94.4407;-10.4643;-90;Bottom;TXT4
294;;;21.4376;-38.6082;0;Bottom;Copper Fill43
295;;;36.0045;-13.1828;0;Bottom;Copper Fill551
296;;;78.5241;-84.506;0;Bottom;Copper Fill235
297;;;44.4246;-33.8711;0;Bottom;Copper Fill357
298;;;2.3749;-80.3912;0;Bottom;Copper Fill376
299;;;22.0345;-94.0564;0;Bottom;Copper Fill178
