*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=v0.1.5
*Date=21:31:49
*CreatedBy=Fritzing 0.9.4.2019-12-01.CD-498-0-a1ffcea
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
103;;;22.6822;-69.52;0;Bottom;Copper Fill86
104;;;15.7734;-21.4378;0;Bottom;Copper Fill129
105;;;26.9509;-55.5114;0;Bottom;Via1
106;;;26.5684;-44.7042;0;Bottom;Copper Fill113
107;;;40.9448;-47.9935;0;Bottom;Copper Fill144
108;;;31.9278;-21.5902;0;Bottom;Copper Fill128
109;;;34.1884;-14.5798;0;Bottom;Copper Fill132
110;;;34.1884;-54.28;0;Bottom;Copper Fill20
111;;;17.5514;-82.982;0;Bottom;Copper Fill2
112;;;36.5252;-69.4946;0;Bottom;Copper Fill84
113;;;35.3949;-93.65;0;Bottom;Copper Fill60
114;;;34.1884;-33.96;0;Bottom;Copper Fill41
115;;;27.94;-77.1908;0;Bottom;Copper Fill77
116;;;34.8488;-80.8484;0;Bottom;Copper Fill72
117;;;9.8806;-84.76;0;Bottom;Copper Fill71
118;;;6.1468;-84.4806;0;Bottom;Copper Fill70
119;;;27.3812;-55.5627;0;Bottom;Copper Fill157
120;;;34.1884;-69.52;0;Bottom;Copper Fill85
121;;THT;35.9585;-91.0916;0;Bottom;12v GND
122;;;15.748;-56.7438;0;Bottom;Copper Fill98
123;;;4.4196;-41.3387;0;Bottom;Copper Fill50
124;;;41.4401;-48.4888;0;Bottom;Copper Fill142
125;;;26.416;-58.1027;0;Bottom;Copper Fill69
126;;;36.2966;-92.7483;0;Bottom;Copper Fill154
127;;;21.5392;-53.0227;0;Bottom;Copper Fill151
128;;;36.2458;-18.4787;0;Bottom;Copper Fill147
129;;;22.2758;-27.0766;0;Bottom;Copper Fill126
130;;;37.3126;-41.5546;0;Bottom;Copper Fill31
131;;;30.0228;-81.204;0;Bottom;Copper Fill4
132;;;15.748;-24.689;0;Bottom;Copper Fill127
133;;;35.3949;-19.3296;0;Bottom;Copper Fill146
134;;;37.7952;-54.3562;0;Bottom;Copper Fill102
135;;;41.9354;-47.9935;0;Bottom;Copper Fill145
136;;;18.8468;-43.3326;0;Bottom;Copper Fill29
137;;;34.1884;-31.42;0;Bottom;Copper Fill123
138;;;36.5252;-61.8746;0;Bottom;Copper Fill91
139;;;29.0576;-75.1588;0;Bottom;Copper Fill79
140;;;22.479;-50.0128;0;Bottom;Copper Fill109
141;;;37.846;-72.314;0;Bottom;Copper Fill8
142;;;26.9509;-58.0514;0;Bottom;Via4
143;;;21.3868;-55.5119;0;Bottom;Copper Fill67
144;;;34.1884;-41.58;0;Bottom;Copper Fill32
145;;;26.5684;-36.246;0;Bottom;Copper Fill120
146;;;31.4706;-14.6306;0;Bottom;Copper Fill131
147;;;36.2966;-92.7483;0;Bottom;Copper Fill62
148;;;38.4302;-51.8416;0;Bottom;Copper Fill106
