*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=v1.3.9
*Date=19:02:46
*CreatedBy=Fritzing 0.9.4.2019-12-01.CD-498-0-a1ffcea
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
445;;;66.7893;-37.6176;0;Bottom;Copper Fill396
446;;THT;11.9222;-18.3303;0;Bottom;J176
447;;;51.5493;-20.1424;0;Bottom;Copper Fill135
448;;;66.294;-37.1223;0;Bottom;Copper Fill140
449;;;64.3128;-30.7088;0;Bottom;Copper Fill292
450;;;92.6084;-34.5823;0;Bottom;Copper Fill193
451;10;0805 [SMD];45.6497;-55.1602;180;Top;R25
452;;THT;33.1947;-33.5703;90;Bottom;J142
453;;;15.9893;-67.4372;0;Bottom;Copper Fill153
454;220;0805 [SMD];65.5797;-25.2427;-90;Top;R64
455;;;48.0822;-75.4382;0;Bottom;Copper Fill232
456;;;30.8102;-13.9702;0;Bottom;Copper Fill327
457;;;62.9793;-19.482;0;Bottom;Copper Fill133
458;;;12.4968;-53.3656;0;Bottom;Copper Fill21
459;;;59.2328;-78.7402;0;Bottom;Copper Fill225
460;;;49.9872;-7.1884;0;Bottom;Copper Fill334
461;;;4.6228;-45.1106;0;Bottom;Copper Fill31
462;;;94.7928;-38.3288;0;Bottom;Copper Fill40
463;;THT;14.4622;-18.3303;0;Bottom;J205
464;;;77.851;-65.0496;0;Bottom;Copper Fill246
465;;THT;4.3022;-13.2503;0;Bottom;J211
466;;;21.1328;-16.7388;0;Bottom;Copper Fill69
467;;;96.3771;-88.4978;0;Bottom;Via58
468;;;84.8741;-58.5472;0;Bottom;Copper Fill147
469;;;96.3041;-88.062;0;Bottom;Copper Fill352
470;;;39.2271;-4.04285;0;Bottom;Via123
471;;;69.3293;-81.2294;0;Bottom;Copper Fill529
472;;;97.0788;-35.7888;0;Bottom;Copper Fill45
473;;;25.8953;-78.6132;0;Bottom;Copper Fill190
474;;;84.1248;-76.4034;0;Bottom;Copper Fill6
475;;SO16;81.1372;-68.8128;90;Bottom;DRV8825
476;;;37.3888;-76.6828;0;Bottom;Copper Fill229
477;2.49k;0805 [SMD];44.2346;-21.8227;0;Top;R1
478;;;80.5688;-66.3323;0;Bottom;Copper Fill349
479;;;84.5693;-23.9016;0;Bottom;Copper Fill492
480;;;70.3072;-51.359;0;Bottom;Copper Fill290
481;;;4.2545;-84.6076;0;Bottom;Copper Fill169
482;;;41.3893;-33.5028;0;Bottom;Copper Fill129
483;;;60.4393;-23.7492;0;Bottom;Copper Fill458
484;;THT;11.9222;-15.7903;0;Bottom;J173
485;;;14.5796;-28.2323;0;Bottom;Copper Fill525
486;;THT;4.3022;-8.17025;0;Bottom;J212
487;;;43.9896;-60.2403;0;Bottom;Via98
488;;;24.892;-7.163;0;Bottom;Copper Fill332
489;;;94.7928;-71.3488;0;Bottom;Copper Fill243
490;;;94.7928;-61.1888;0;Bottom;Copper Fill249
491;;;76.9112;-24.9176;0;Bottom;Copper Fill309
492;;;75.6793;-15.3418;0;Bottom;Copper Fill515
493;;;83.4644;-93.2563;0;Bottom;Copper Fill550
494;;;87.4141;-61.7476;0;Bottom;Copper Fill183
495;;;41.4496;-32.9353;0;Bottom;Via147
496;;THT;11.9222;-8.17025;0;Bottom;J124
497;100k;0805 [SMD];88.5122;-50.0803;180;Top;R37
498;;;54.5592;-50.4319;0;Bottom;Copper Fill96
499;;;94.7928;-48.4888;0;Bottom;Copper Fill27
500;;;73.5584;-76.1748;0;Bottom;Copper Fill240
501;;;84.5693;-50.2922;0;Bottom;Copper Fill198
502;;;83.185;-15.4942;0;Bottom;Copper Fill324
503;;;83.2993;-39.802;0;Bottom;Copper Fill403
504;;;21.1328;-29.4388;0;Bottom;Copper Fill54
505;;;28.7496;-6.58285;0;Bottom;Via155
506;;;4.2545;-86.4872;0;Bottom;Copper Fill488
507;;;21.1328;-31.9788;0;Bottom;Copper Fill51
508;2.49k;0805 [SMD];36.6146;-21.8227;180;Top;R3
509;;;21.082;-92.8499;0;Bottom;Copper Fill167
510;;;41.7068;-84.6838;0;Bottom;Copper Fill219
511;;;45.1993;-8.1028;0;Bottom;Copper Fill122
512;;;53.7845;-65.6592;0;Bottom;Copper Fill452
513;;;5.3848;-39.1162;0;Bottom;Copper Fill279
514;;;74.295;-56.4136;0;Bottom;Copper Fill254
515;;;13.6144;-28.2323;0;Bottom;Copper Fill203
516;;;26.8732;-35.8523;0;Bottom;Copper Fill449
517;100k;0805 [SMD];16.6847;-91.9177;-90;Top;R13
518;;THT;6.8422;-20.8703;0;Bottom;J180
519;;;21.4471;-59.2878;0;Bottom;Via28
520;;;55.3593;-62.3572;0;Bottom;Copper Fill365
521;;;81.0641;-66.8276;0;Bottom;Copper Fill86
522;;;21.1328;-26.9496;0;Bottom;Copper Fill58
523;1k;0805 [SMD];45.2597;-72.0602;90;Top;R50
524;;;87.4141;-61.7476;0;Bottom;Copper Fill499
525;;0805 [SMD];36.2698;-55.1602;0;Top;LED1
526;;;70.5993;-23.7492;0;Bottom;Copper Fill473
527;;;16.0496;-66.9078;0;Bottom;Via170
528;;;14.1097;-28.7276;0;Bottom;Copper Fill201
529;;;65.3034;-13.2971;0;Bottom;Copper Fill475
530;;;52.5621;-39.2853;0;Bottom;Via143
531;;THT;9.3822;-13.2503;0;Bottom;J143
532;;0805 [SMD];6.76962;-47.8578;180;Top;LED5
533;;;62.9793;-19.482;0;Bottom;Copper Fill391
534;;;96.3041;-89.0272;0;Bottom;Copper Fill351
535;;v18za2p;86.5347;-88.78;-90;Bottom;U2
536;;;49.9872;-52.3496;0;Bottom;Copper Fill71
537;1k;0805 [SMD];88.5122;-39.6027;180;Top;R30
538;;;96.7994;-88.5319;0;Bottom;Copper Fill354
539;;;92.7989;-92.38;0;Bottom;Copper Fill184
540;2.2;0805 [SMD];2.46969;-47.8578;0;Top;R70
541;;;70.5993;-29.007;0;Bottom;Copper Fill359
542;;;97.0788;-38.3288;0;Bottom;Copper Fill41
543;;;84.5693;-23.9016;0;Bottom;Copper Fill174
544;;;34.5948;-6.9471;0;Bottom;Copper Fill121
545;;;19.6088;-76.6828;0;Bottom;Copper Fill3
546;;;45.0596;-46.6092;0;Bottom;Copper Fill267
547;;THT;4.3022;-10.7103;0;Bottom;J214
548;;;40.3098;-19.3423;0;Bottom;Copper Fill528
549;;THT;6.8422;-13.2503;0;Bottom;J186
550;;;7.62;-33.6171;0;Bottom;Copper Fill459
551;;;72.8345;-82.6772;0;Bottom;Copper Fill383
552;;;70.104;-93.0023;0;Bottom;Copper Fill207
553;;;66.8496;-37.0628;0;Bottom;Via158
554;;;17.1704;-93.0023;0;Bottom;Copper Fill428
555;;;91.8845;-20.117;0;Bottom;Copper Fill150
556;;;21.1328;-26.8988;0;Bottom;Copper Fill304
557;;;39.5732;-88.5319;0;Bottom;Copper Fill503
558;;;89.4969;-49.6064;0;Bottom;Copper Fill438
559;;;10.6045;-61.1634;0;Bottom;Copper Fill472
560;;;70.6596;-29.4428;0;Bottom;Via68
561;;;93.9546;-91.2243;0;Bottom;Copper Fill186
562;470;0805 [SMD];55.4197;-25.2427;-90;Top;R4
563;0.01µF;0805 [SMD, multilayer];72.8822;-16.8426;-90;Top;C25
564;;;21.8948;-59.3219;0;Bottom;Copper Fill82
565;;;82.9945;-93.9294;0;Bottom;Copper Fill548
566;;;94.7928;-68.8088;0;Bottom;Copper Fill245
567;;;4.2545;-84.6076;0;Bottom;Copper Fill489
568;;;1.524;-18.0723;0;Bottom;Copper Fill102
569;;;94.7928;-45.9488;0;Bottom;Copper Fill30
570;;;84.5693;-51.2828;0;Bottom;Copper Fill197
571;;;72.1741;-61.7476;0;Bottom;Copper Fill160
572;;THT;9.3822;-8.17025;0;Bottom;J183
573;100k;0805 [SMD];88.5122;-41.8252;180;Top;R36
574;0.1µF;0805 [SMD, multilayer];69.3897;-82.7102;-90;Top;C13
575;;;44.6532;-66.1799;0;Bottom;Copper Fill445
576;;;31.7246;-19.3423;0;Bottom;Copper Fill338
577;;0805 [SMD];36.2698;-52.6203;0;Top;LED2
578;;;91.3892;-20.6123;0;Bottom;Copper Fill151
579;;;44.7294;-82.1819;0;Bottom;Copper Fill117
580;;THT;14.4622;-13.2503;0;Bottom;J201
581;;;95.9993;-33.7314;0;Bottom;Copper Fill479
582;;;36.0934;-66.1799;0;Bottom;Copper Fill451
583;;;69.9897;-58.4964;0;Bottom;Copper Fill419
584;;;80.8228;-26.7972;0;Bottom;Copper Fill56
585;1k;0805 [SMD];80.2572;-13.5677;180;Top;R39
586;;;79.9846;-73.711;0;Bottom;Copper Fill9
587;;THT;14.4622;-10.7103;0;Bottom;J202
588;;;83.2993;-40.7672;0;Bottom;Copper Fill402
589;;;47.7393;-29.007;0;Bottom;Copper Fill103
590;;;54.864;-62.8271;0;Bottom;Copper Fill106
591;100k;0805 [SMD];36.6872;-67.1527;-90;Top;R55
592;;;92.7989;-92.38;0;Bottom;Copper Fill500
593;;;51.5493;-19.1772;0;Bottom;Copper Fill136
594;;;94.7928;-63.7288;0;Bottom;Copper Fill14
595;;;87.376;-68.5548;0;Bottom;Copper Fill10
596;;;39.9288;-76.6828;0;Bottom;Copper Fill230
597;;;21.1328;-29.4388;0;Bottom;Copper Fill296
598;;;3.302;-92.8499;0;Bottom;Copper Fill166
599;;TO220 [THT];33.4487;-68.4953;90;Bottom;Q5
600;;THT;66.8497;-19.2828;90;Bottom;A5 A7
601;;;34.671;-45.3519;0;Bottom;Copper Fill468
602;;;94.7928;-45.9488;0;Bottom;Copper Fill269
603;;;63.9572;-93.6119;0;Bottom;Copper Fill217
604;;;55.0545;-49.962;0;Bottom;Copper Fill356
605;;;76.1492;-49.8223;0;Bottom;Copper Fill85
606;;THT;9.3822;-5.63025;90;Bottom;J110
607;;;18.923;-35.8523;0;Bottom;Copper Fill517
608;;;24.4348;-75.2223;0;Bottom;Copper Fill370
609;;;15.9893;-66.472;0;Bottom;Copper Fill154
610;100k;0805 [SMD];34.1472;-91.9177;-90;Top;R10
611;;;25.8953;-76.9114;0;Bottom;Copper Fill507
612;;;89.9922;-34.8871;0;Bottom;Copper Fill441
613;;;17.1704;-85.6871;0;Bottom;Copper Fill432
614;;;60.325;-19.9519;0;Bottom;Copper Fill425
615;;;76.6445;-49.327;0;Bottom;Copper Fill84
616;;;18.3896;-16.4594;0;Bottom;Copper Fill63
617;;;2.0193;-17.577;0;Bottom;Copper Fill101
618;;;42.6593;-28.6514;0;Bottom;Copper Fill509
619;;THT;6.8422;-15.7903;0;Bottom;J182
620;;;51.054;-19.6471;0;Bottom;Copper Fill137
621;;;34.671;-52.6671;0;Bottom;Copper Fill465
622;;;84.6328;-28.4228;0;Bottom;Copper Fill301
623;;;34.1249;-6.4772;0;Bottom;Copper Fill119
624;;;14.1097;-28.7276;0;Bottom;Copper Fill522
625;;;72.8345;-15.3672;0;Bottom;Copper Fill457
626;;;52.5621;-62.1453;0;Bottom;Via99
627;470;0805 [SMD];47.7997;-25.2427;-90;Top;R2
628;;0805 [SMD];6.76962;-44.3652;180;Top;LED6
629;;;15.9893;-67.4372;0;Bottom;Copper Fill412
630;;;21.4249;-58.852;0;Bottom;Copper Fill343
631;;;44.704;-7.6075;0;Bottom;Copper Fill381
632;;;87.4141;-63.3224;0;Bottom;Copper Fill182
633;;;94.7928;-35.7888;0;Bottom;Copper Fill284
634;;;18.0848;-50.978;0;Bottom;Copper Fill260
635;;;35.1917;-52.1464;0;Bottom;Copper Fill464
636;;;2.0796;-18.0128;0;Bottom;Via75
637;;;68.7832;-81.7247;0;Bottom;Copper Fill530
638;;;16.4846;-66.9419;0;Bottom;Copper Fill415
639;;;94.7293;-30.3024;0;Bottom;Copper Fill110
640;10;0805 [SMD];45.6497;-45.3178;0;Top;R31
641;;;87.1474;-92.4943;0;Bottom;Copper Fill544
642;;;74.1172;-88.5319;0;Bottom;Copper Fill490
643;1k;0805 [SMD];88.5122;-37.0627;180;Top;R29
644;;;59.8297;-20.498;0;Bottom;Copper Fill423
645;;;4.2545;-86.4872;0;Bottom;Copper Fill168
646;;;40.894;-33.0075;0;Bottom;Copper Fill130
647;;;69.3293;-92.2276;0;Bottom;Copper Fill535
648;;;93.9546;-91.2243;0;Bottom;Copper Fill502
649;;;60.1345;-35.3824;0;Bottom;Copper Fill461
650;;;76.5048;-76.4034;0;Bottom;Copper Fill234
651;;;97.7138;-48.4888;0;Bottom;Copper Fill26
652;;;69.3293;-92.2276;0;Bottom;Copper Fill205
653;;;57.6421;-38.0153;0;Bottom;Via157
654;;;37.4142;-12.9923;0;Bottom;Copper Fill456
655;;;55.3593;-62.3572;0;Bottom;Copper Fill105
656;100k;0805 [SMD];28.1147;-67.1527;-90;Top;R49
657;;;72.3392;-82.1819;0;Bottom;Copper Fill127
658;;;64.9097;-92.6848;0;Bottom;Copper Fill216
659;;;48.0568;-65.9767;0;Bottom;Copper Fill180
660;;;23.9649;-74.727;0;Bottom;Copper Fill368
661;;;57.658;-33.4266;0;Bottom;Copper Fill48
662;;;30.4292;-36.3476;0;Bottom;Copper Fill275
663;;;95.2246;-29.8071;0;Bottom;Copper Fill113
664;;;86.4997;-91.8466;0;Bottom;Copper Fill209
665;;;45.1993;-65.6592;0;Bottom;Copper Fill444
666;2.2;0805 [SMD];41.0323;-55.1602;0;Top;R66
667;;;23.4442;-75.2223;0;Bottom;Copper Fill369
668;;;69.469;-59.0171;0;Bottom;Copper Fill420
669;;;75.9841;-41.6562;0;Bottom;Copper Fill434
670;;;35.3314;-31.42;0;Bottom;Copper Fill291
671;;;87.4141;-63.3224;0;Bottom;Copper Fill498
672;;TO220 [THT];24.8762;-68.4953;90;Bottom;Q8
673;;;45.847;-62.408;0;Bottom;Copper Fill228
674;;;45.2596;-7.53535;0;Bottom;Via138
675;;;65.5828;-30.9374;0;Bottom;Copper Fill52
676;;;41.8846;-33.0075;0;Bottom;Copper Fill389
677;;;61.417;-55.5522;0;Bottom;TXT11
678;;;95.8088;-88.5319;0;Bottom;Copper Fill92
679;;;76.6445;-50.3176;0;Bottom;Copper Fill345
680;;;76.6921;-49.7628;0;Bottom;Via47
681;;;31.8897;-65.0496;0;Bottom;Copper Fill177
682;;;18.542;-45.8726;0;Bottom;Copper Fill264
683;;;21.1328;-24.3588;0;Bottom;Copper Fill310
684;;;54.864;-62.8271;0;Bottom;Copper Fill366
685;;;14.1097;-27.737;0;Bottom;Copper Fill202
686;;;56.5912;-22.022;0;Bottom;Copper Fill306
687;;;5.3848;-46.1266;0;Bottom;Copper Fill268
688;;;29.083;-81.7374;0;Bottom;Copper Fill220
689;;;95.8088;-88.5319;0;Bottom;Copper Fill353
690;;TO220 [THT];50.5937;-68.4953;90;Bottom;Q6
691;;;35.4172;-58.6528;0;Bottom;Via100
692;;;76.6445;-50.3176;0;Bottom;Copper Fill83
693;;;72.9488;-64.7575;0;Bottom;Copper Fill158
694;;;31.2897;-46.5878;0;Bottom;Via159
695;;;26.9748;-12.6875;0;Bottom;Copper Fill144
696;;;62.484;-19.9519;0;Bottom;Copper Fill134
697;;;24.2316;-65.9767;0;Bottom;Copper Fill497
698;;;59.8297;-19.4312;0;Bottom;Copper Fill424
699;;;62.9793;-20.4472;0;Bottom;Copper Fill132
700;;;94.7928;-43.4088;0;Bottom;Copper Fill33
701;;300 mil [THT];80.1847;-87.2024;90;Bottom;D15
702;10µF;A 3216 [SMD, tantalum];83.0421;-91.8027;-90;Top;C16
703;;;70.5993;-29.007;0;Bottom;Copper Fill99
704;;SO(w);10.0172;-66.4352;0;Top;IC5
705;;;56.3721;-33.8878;0;Bottom;Via142
706;;;50.0221;-7.53535;0;Bottom;Via156
707;1k;0805 [SMD];53.8322;-72.0602;90;Top;R58
708;;;91.8845;-21.1076;0;Bottom;Copper Fill409
709;0.1µF;0805 [SMD, multilayer];70.3422;-32.8627;90;Top;C7
710;;;24.2316;-65.9767;0;Bottom;Copper Fill181
711;2.2;0805 [SMD];41.0323;-45.3178;0;Top;R69
712;;;58.674;-28.7276;0;Bottom;Copper Fill55
713;;;2.4892;-20.752;0;Bottom;Copper Fill315
714;;;21.1328;-16.7388;0;Bottom;Copper Fill322
715;1µF;0805 [SMD, multilayer];77.0822;-42.1427;0;Top;C12
716;;THT;95.1072;-22.1403;0;Bottom;JP2
717;;;54.7878;-27.7878;0;Bottom;Copper Fill298
718;;;35.4171;-17.6953;0;Bottom;Via124
719;;;29.972;-28.8292;0;Bottom;Copper Fill293
720;100k;0805 [SMD];16.6847;-84.6152;-90;Top;R14
721;;;61.2394;-75.9462;0;Bottom;Copper Fill233
722;;;3.3528;-40.564;0;Bottom;Copper Fill34
723;;;51.5493;-20.1424;0;Bottom;Copper Fill393
724;;THT;86.8522;-10.7103;90;Bottom;JP5
725;;;94.7928;-73.8888;0;Bottom;Copper Fill8
726;;sma-diode;12.3122;-40.8728;180;Top;D19
727;;;31.7246;-19.3423;0;Bottom;Copper Fill74
728;;;23.1902;-12.9923;0;Bottom;Copper Fill480
729;;;57.2571;-58.9724;0;Bottom;IMG1
730;;;44.3072;-82.1478;0;Bottom;Via137
731;;;44.2341;-82.6772;0;Bottom;Copper Fill375
732;;;34.1249;-7.4424;0;Bottom;Copper Fill118
733;;;16.8402;-39.1924;0;Bottom;Copper Fill277
734;;;73.3552;-33.9219;0;Bottom;Copper Fill521
735;;;11.8745;-30.5564;0;Bottom;Copper Fill442
736;;;82.804;-40.2719;0;Bottom;Copper Fill404
737;;;72.4662;-12.9542;0;Bottom;Copper Fill325
738;100 nF;0805 [SMD, multilayer];66.9222;-13.2502;0;Top;C28
739;;SO16 [SMD];33.7281;-8.47646;-90;Top;IC6
740;;TO220 [THT];6.8422;-91.2737;180;Bottom;Q2
741;0.22µF;0805 [SMD, multilayer];58.9847;-71.6702;180;Top;C30
742;;;62.103;-20.4726;0;Bottom;Copper Fill307
743;;;41.3004;-88.5319;0;Bottom;Copper Fill504
744;;;91.9321;-20.5528;0;Bottom;Via160
745;;;77.6446;-18.9653;0;Bottom;Via116
746;;;2.0193;-18.5676;0;Bottom;Copper Fill360
747;;;79.7814;-15.1386;0;Bottom;Copper Fill70
748;;;97.2063;-24.7639;-90;Bottom;TXT4
749;;;10.6045;-62.5858;0;Bottom;Copper Fill471
750;100 nF;0805 [SMD, multilayer];70.6597;-25.2427;-90;Top;C29
751;;;94.7928;-51.0288;0;Bottom;Copper Fill23
752;;;22.0345;-91.9228;0;Bottom;Copper Fill486
753;0.1µF;0805 [SMD, multilayer];66.9222;-10.0752;0;Top;C9
754;;;84.5693;-50.2922;0;Bottom;Copper Fill539
755;;;21.4249;-58.852;0;Bottom;Copper Fill80
756;;;36.6014;-35.1284;0;Bottom;Copper Fill286
757;1k;0805 [SMD];31.6072;-84.6152;-90;Top;R11
758;;;26.5271;-12.6153;0;Bottom;Via163
759;;;69.3293;-93.8024;0;Bottom;Copper Fill534
760;;;97.409;-43.4088;0;Bottom;Copper Fill29
761;;;70.5104;-20.9552;0;Bottom;Copper Fill308
762;;;83.2993;-40.7672;0;Bottom;Copper Fill145
763;1k;0805 [SMD];28.1147;-72.0602;90;Top;R51
764;;;39.5732;-88.5319;0;Bottom;Copper Fill188
765;;;21.1328;-9.1188;0;Bottom;Copper Fill72
766;100k;0805 [SMD];45.2597;-67.1527;-90;Top;R48
767;;TO220 [THT];24.6222;-83.9712;180;Bottom;Q1
768;;;16.9926;-52.6036;0;Bottom;Copper Fill257
769;;;21.1328;-34.5188;0;Bottom;Copper Fill287
770;;;81.0641;-65.837;0;Bottom;Copper Fill348
771;;;55.4196;-62.7803;0;Bottom;Via131
772;;;2.15117;-23.2905;-90;Bottom;TXT11
773;;;32.8168;-65.9767;0;Bottom;Copper Fill494
774;;;61.3918;-20.8282;0;Bottom;Copper Fill66
775;;;94.7928;-56.1088;0;Bottom;Copper Fill255
776;;;55.5498;-50.4319;0;Bottom;Copper Fill97
777;;;55.1021;-50.3978;0;Bottom;Via62
778;;;62.9793;-20.4472;0;Bottom;Copper Fill390
779;;;95.9993;-33.7314;0;Bottom;Copper Fill162
780;;;43.7388;-82.1819;0;Bottom;Copper Fill116
781;2.49k;0805 [SMD];58.9847;-74.2102;0;Top;R61
782;;;73.3298;-82.1819;0;Bottom;Copper Fill128
783;;THT;6.8422;-18.3303;0;Bottom;J177
784;;;52.0446;-19.6471;0;Bottom;Copper Fill395
785;;;62.3314;-50.1328;0;Bottom;IMG1
786;;;63.0396;-19.9178;0;Bottom;Via153
787;;;97.2137;-82.2013;0;Bottom;TXT8
788;;;31.2896;-19.2828;0;Bottom;Via25
789;;;15.494;-66.9419;0;Bottom;Copper Fill155
790;;;91.6686;-91.2243;0;Bottom;Copper Fill501
791;;;45.1993;-7.1122;0;Bottom;Copper Fill380
792;;;90.9193;-83.0074;0;Bottom;Copper Fill75
