*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=v1.3b (grounded)
*Date=22:26:41
*CreatedBy=Fritzing 0.9.4.2019-12-01.CD-498-0-a1ffcea
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
102;;;6.3246;-46.5711;0;Bottom;Copper Fill161
103;10;0805 [SMD];69.9521;-48.1284;180;Top;R32
104;;;64.2874;-28.626;0;Bottom;Copper Fill66
105;;;73.6346;-93.8659;0;Bottom;Copper Fill228
106;;;78.0288;-84.9759;0;Bottom;Copper Fill223
107;;;26.0858;-41.961;0;Bottom;Copper Fill35
108;;;94.234;-29.7563;0;Bottom;Copper Fill554
109;;;60.9346;-55.4611;0;Bottom;Copper Fill411
110;100k;0805 [SMD];88.5122;-42.0959;180;Top;R36
111;;;53.1241;-67.234;0;Bottom;Copper Fill480
112;;;17.1704;-93.2563;0;Bottom;Copper Fill422
113;;;51.2921;-38.6034;0;Bottom;Via201
114;;;43.9293;-34.3664;0;Bottom;Copper Fill346
115;;;84.6296;-27.8084;0;Bottom;Via93
116;;;4.2545;-92.1768;0;Bottom;Copper Fill467
117;;;58.166;-31.42;0;Bottom;Copper Fill289
118;;;43.2308;-78.029;0;Bottom;Copper Fill243
119;;;84.5693;-24.181;0;Bottom;Copper Fill177
120;;;45.5168;-68.1611;0;Bottom;Copper Fill179
121;;;54.7878;-28.0672;0;Bottom;Copper Fill297
122;;;70.6596;-29.7134;0;Bottom;Via68
123;;;34.1249;-93.777;0;Bottom;Copper Fill423
124;;;21.4376;-46.2282;0;Bottom;Copper Fill278
125;;;34.6456;-85.9411;0;Bottom;Copper Fill420
126;;;21.082;-93.1039;0;Bottom;Copper Fill471
127;;;42.6593;-30.6326;0;Bottom;Copper Fill500
128;;THT;7.4772;-21.1409;0;Bottom;J213
129;;;73.1393;-24.0286;0;Bottom;Copper Fill504
130;;;14.8844;-48.5015;0;Bottom;Copper Fill125
131;;;84.9884;-11.4048;0;Bottom;Copper Fill85
132;;;83.2993;-41.072;0;Bottom;Copper Fill111
133;2.2;0603 [SMD];66.1121;-48.1284;0;Top;R68
134;;;83.7946;-40.5767;0;Bottom;Copper Fill356
135;;;97.0788;-38.6082;0;Bottom;Copper Fill44
136;;;62.9793;-34.7474;0;Bottom;Copper Fill502
137;0.22µF;0805 [SMD, multilayer];52.8797;-25.5134;-90;Top;C4
138;;;87.4776;-61.011;0;Bottom;Copper Fill18
139;0.22µF;0805 [SMD, multilayer];60.4997;-25.5134;-90;Top;C6
140;;;33.4645;-13.1828;0;Bottom;Copper Fill492
141;;;70.5993;-8.9918;0;Bottom;Copper Fill387
142;;;16.4592;-59.5378;0;Bottom;Copper Fill258
143;0.01µF;0805 [SMD, multilayer];73.8347;-13.4483;-90;Top;C25
144;100k;0805 [SMD];49.3872;-68.3759;-90;Top;R48
145;;;21.4376;-20.8282;0;Bottom;Copper Fill316
146;;;87.3506;-68.9612;0;Bottom;Copper Fill10
147;;;75.3745;-50.8764;0;Bottom;Copper Fill336
148;;;40.8146;-60.8284;0;Bottom;Via98
