*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=v1.2.2a
*Date=21:17:34
*CreatedBy=Fritzing 0.9.4.2019-12-01.CD-498-0-a1ffcea
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
101;;;55.3593;-11.8112;0;Bottom;Copper Fill525
102;;;7.0993;-7.2138;0;Bottom;Copper Fill155
103;;;87.1728;-22.7332;0;Bottom;Copper Fill301
104;;;67.1068;-93.1039;0;Bottom;Copper Fill219
105;;;21.1328;-6.5026;0;Bottom;Copper Fill317
106;;;89.662;-43.8787;0;Bottom;Copper Fill440
107;;;21.1074;-21.5902;0;Bottom;Copper Fill299
108;;;4.2545;-84.4044;0;Bottom;Copper Fill180
109;;;50.2793;-10.4142;0;Bottom;Copper Fill123
110;;;58.4454;-71.0567;0;Bottom;Copper Fill469
111;;;53.8988;-58.5091;0;Bottom;Copper Fill91
112;;DIP (Dual Inline) [THT];43.0372;-37.4813;180;Bottom;IC4
113;;THT;51.6097;-84.4713;90;Bottom;J173
114;;;84.1502;-76.1748;0;Bottom;Copper Fill3
115;;;54.3814;-27.0258;0;Bottom;Copper Fill293
116;;;7.0993;-7.2138;0;Bottom;Copper Fill400
117;;;88.2396;-50.6224;0;Bottom;Copper Fill249
118;;;21.1074;-13.9702;0;Bottom;Copper Fill60
119;;;3.9846;-20.3363;0;Bottom;Via122
120;;;52.0446;-18.7835;0;Bottom;Copper Fill73
121;;;38.3794;-16.5991;0;Bottom;Copper Fill376
122;;;83.1088;-41.3387;0;Bottom;Copper Fill490
123;;;51.054;-18.7835;0;Bottom;Copper Fill324
124;;;40.4241;-64.8464;0;Bottom;Copper Fill185
125;;;94.7928;-50.8256;0;Bottom;Copper Fill24
126;;;68.4371;-36.5288;0;Bottom;Via90
127;;;49.784;-9.9443;0;Bottom;Copper Fill125
128;;;21.1074;-29.2102;0;Bottom;Copper Fill291
129;;THT;43.9897;-89.5513;90;Bottom;J63
130;;;70.5993;-29.7944;0;Bottom;Copper Fill105
131;;TO220 [THT];24.6222;-83.7547;180;Bottom;Q1
132;;;44.6532;-24.9811;0;Bottom;Copper Fill508
133;;;4.2545;-86.284;0;Bottom;Copper Fill486
134;;300 mil [THT];85.5822;-87.6209;90;Bottom;D15
135;;;86.614;-25.7939;0;Bottom;Copper Fill394
