*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=v1.2.6c (gnd)
*Date=21:37:38
*CreatedBy=Fritzing 0.9.4.2019-12-01.CD-498-0-a1ffcea
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
102;;;40.1193;-30.6326;0;Bottom;Copper Fill513
103;;;21.4376;-28.3974;0;Bottom;Copper Fill319
104;;;87.4141;-63.9574;0;Bottom;Copper Fill500
105;;;43.9674;-28.626;0;Bottom;Copper Fill59
106;;;21.4376;-51.3082;0;Bottom;Copper Fill28
107;;;94.7928;-51.3082;0;Bottom;Copper Fill27
108;;;52.832;-91.9863;0;Bottom;Copper Fill532
109;100k;0805 [SMD];32.2422;-68.3759;-90;Top;R49
110;;;5.3848;-44.4756;0;Bottom;Copper Fill288
111;;;66.4845;-36.2968;0;Bottom;Copper Fill110
112;;;38.9096;-19.871;0;Bottom;Via124
113;;;4.0132;-5.6263;0;Bottom;Copper Fill208
114;;;59.2328;-79.0196;0;Bottom;Copper Fill243
115;;;49.3141;-66.9038;0;Bottom;Copper Fill458
116;;;51.7144;-19.5963;0;Bottom;Copper Fill164
117;;;43.9293;-35.6364;0;Bottom;Copper Fill360
118;;;21.4376;-36.0682;0;Bottom;Copper Fill301
119;;;3.34982;-53.2085;0;Bottom;Hole3
120;0.1µF;0805 [SMD, multilayer];35.4897;-19.8709;0;Top;C3
121;;;69.7484;-34.2267;0;Bottom;Copper Fill547
122;;;40.1193;-28.9054;0;Bottom;Copper Fill514
123;100k;0805 [SMD];34.1472;-92.1883;-90;Top;R10
124;;;41.4496;-8.1235;0;Bottom;Via220
125;;;44.5897;-67.234;0;Bottom;Copper Fill491
126;;;12.3444;-26.3019;0;Bottom;Copper Fill545
127;;;53.7845;-92.9388;0;Bottom;Copper Fill224
128;;;13.9446;-33.6552;0;Bottom;Copper Fill304
129;;;70.6596;-29.7134;0;Bottom;Via68
130;1k;0805 [SMD];80.2572;-13.8384;180;Top;R39
131;;;84.6296;-28.1259;0;Bottom;Via93
132;;;4.2545;-84.8616;0;Bottom;Copper Fill489
133;;;12.8397;-26.7718;0;Bottom;Copper Fill543
134;;;82.804;-36.7667;0;Bottom;Copper Fill411
135;;;21.4376;-25.9082;0;Bottom;Copper Fill71
136;0.01µF;0805 [SMD, multilayer];73.8347;-13.4483;-90;Top;C25
137;;THT;7.4772;-15.7434;0;Bottom;J210
138;100k;0805 [SMD];34.1472;-84.8858;-90;Top;R9
139;;;64.3097;-87.4984;0;Bottom;HC-05
140;;THT;10.0172;-20.8234;90;Bottom;J109
141;;;1.13712;-68.3599;-90;Bottom;TXT13
142;;;97.1042;-38.6082;0;Bottom;Copper Fill43
143;;;60.4393;-84.506;0;Bottom;Copper Fill133
144;;THT;32.5597;-8.1234;0;Bottom;J63
145;;;84.5693;-51.5368;0;Bottom;Copper Fill203
146;;;40.894;-8.1663;0;Bottom;Copper Fill418
147;;;60.8171;-9.076;0;Bottom;Via179
148;;;75.4634;-42.4563;0;Bottom;Copper Fill450
149;;0805 [SMD];6.76962;-39.2384;180;Top;LED7
150;;;56.6896;-80.5135;0;Bottom;Via202
151;;;89.3921;-32.8884;0;Bottom;Via225
152;;;53.8988;-59.9315;0;Bottom;Copper Fill400
153;;;22.8854;-8.5092;0;Bottom;Copper Fill91
154;;;48.3997;-92.126;0;Bottom;Copper Fill425
155;;;94.7928;-74.1682;0;Bottom;Copper Fill255
156;;;54.1274;-28.626;0;Bottom;Copper Fill61
157;;;58.1152;-7.3916;0;Bottom;Copper Fill92
158;;;53.7845;-91.0592;0;Bottom;Copper Fill531
159;;THT;92.2497;-21.7759;0;Bottom;JP2
160;1k;0805 [SMD];88.5122;-37.3334;180;Top;R29
161;;;89.9922;-35.1411;0;Bottom;Copper Fill457
162;;;47.7393;-30.2516;0;Bottom;Copper Fill357
163;;;49.5554;-33.6298;0;Bottom;Copper Fill47
164;;;88.1221;-31.9359;0;Bottom;Via173
165;;;52.4002;-67.4372;0;Bottom;Copper Fill31
166;;;94.7928;-56.3882;0;Bottom;Copper Fill267
167;;;73.4441;-65.5068;0;Bottom;Copper Fill170
168;;;84.3788;-59.2711;0;Bottom;Copper Fill371
169;;;17.7038;-35.3062;0;Bottom;Copper Fill302
170;;;12.8341;-69.5213;-90;Bottom;TXT13
171;;;76.3397;-11.9636;0;Bottom;Copper Fill518
172;;;1.13712;-64.5454;-90;Bottom;TXT13
173;;;45.5168;-68.1611;0;Bottom;Copper Fill492
174;100 nF;0805 [SMD, multilayer];64.5546;-20.5059;0;Top;C26
175;;;94.7293;-29.2864;0;Bottom;Copper Fill551
176;;;50.7238;-8.2298;0;Bottom;Copper Fill346
177;;;59.944;-84.9759;0;Bottom;Copper Fill392
178;;;94.7928;-71.6282;0;Bottom;Copper Fill12
179;;;71.2597;-11.9636;0;Bottom;Copper Fill523
180;;THT;10.0172;-10.6634;0;Bottom;J186
181;;;87.4776;-61.011;0;Bottom;Copper Fill18
182;;;34.7726;-31.293;0;Bottom;Copper Fill307
183;100k;0805 [SMD];16.6847;-92.1883;-90;Top;R13
184;;;89.789;-76.9114;0;Bottom;Copper Fill2
185;;THT;96.4407;-87.9429;0;Bottom;J3
186;;;94.7928;-64.0082;0;Bottom;Copper Fill262
187;;;64.3128;-30.9628;0;Bottom;Copper Fill311
188;;;27.4796;-25.2684;0;Bottom;Via210
189;;;16.6497;-86.4618;0;Bottom;Copper Fill446
190;;;6.7818;-27.2163;0;Bottom;Copper Fill555
191;;;89.3826;-15.9514;0;Bottom;Copper Fill326
192;;;89.3572;-91.5291;0;Bottom;Copper Fill542
193;10;0805 [SMD];69.9521;-45.5884;0;Top;R31
194;;;23.9522;-21.0568;0;Bottom;Copper Fill76
195;;;12.8341;-63.6194;-90;Bottom;TXT13
196;;;85.3694;-59.2711;0;Bottom;Copper Fill372
197;;;24.9428;-30.8358;0;Bottom;Copper Fill310
198;;;94.7928;-69.0882;0;Bottom;Copper Fill13
199;;TO220 [THT];24.6222;-84.2418;180;Bottom;Q1
200;;;27.4193;-25.832;0;Bottom;Copper Fill232
201;;THT;15.0972;-13.2034;0;Bottom;J173
202;;;71.3232;-63.0811;0;Bottom;Copper Fill174
203;;;66.5321;-11.616;0;Bottom;Via176
204;;;55.0418;-31.6232;0;Bottom;Copper Fill306
205;;;51.5874;-28.626;0;Bottom;Copper Fill60
206;;;44.0944;-54.1911;0;Bottom;Copper Fill146
207;100 nF;0805 [SMD, multilayer];70.6597;-25.5134;-90;Top;C29
208;;;75.9841;-41.9356;0;Bottom;Copper Fill449
209;;;4.40413;-59.6537;-90;Bottom;TXT13
210;;;47.9044;-92.5959;0;Bottom;Copper Fill426
211;;;40.4368;-19.863;0;Bottom;Copper Fill79
212;;;71.7042;-40.2592;0;Bottom;Copper Fill40
213;;;54.8894;-59.9315;0;Bottom;Copper Fill143
214;;;84.5693;-50.5462;0;Bottom;Copper Fill537
215;;;28.5242;-18.6819;0;Bottom;Copper Fill119
216;;;65.9892;-35.8015;0;Bottom;Copper Fill111
217;;;84.5693;-24.181;0;Bottom;Copper Fill186
218;;;36.9316;-68.1611;0;Bottom;Copper Fill494
219;;;21.4376;-36.0682;0;Bottom;Copper Fill46
220;;;83.2993;-36.2714;0;Bottom;Copper Fill153
221;220;0805 [SMD];65.5797;-25.5134;-90;Top;R64
222;2.49k;0805 [SMD];42.4747;-22.0934;180;Top;R1
223;;;81.0641;-67.0816;0;Bottom;Copper Fill352
224;;;54.6354;-6.9852;0;Bottom;Copper Fill93
225;;;60.8838;-61.5063;0;Bottom;Copper Fill433
226;0.22µF;0805 [SMD, multilayer];73.1997;-25.5134;-90;Top;C10
227;;;18.1864;-53.7212;0;Bottom;Copper Fill273
228;;;36.3728;-6.4264;0;Bottom;Copper Fill96
229;;sma-diode;49.9496;-86.2283;0;Top;D54
230;;SO;79.6767;-56.0659;-90;Top;IC1
231;;;38.608;-6.7058;0;Bottom;Copper Fill97
232;;THT;10.0172;-5.5834;90;Bottom;J110
233;;;95.2246;-29.7563;0;Bottom;Copper Fill223
234;0.01µF;0805 [SMD, multilayer];5.32718;-32.2534;180;Top;C19
235;100k;0805 [SMD];49.3872;-68.3759;-90;Top;R48
236;;;21.4376;-30.9882;0;Bottom;Copper Fill54
237;;;81.5594;-66.5863;0;Bottom;Copper Fill355
238;;;95.0341;-16.2562;0;Bottom;Copper Fill156
239;;;60.833;-7.4678;0;Bottom;Copper Fill347
240;;;94.7928;-64.0082;0;Bottom;Copper Fill15
241;;THT;35.0997;-8.1234;0;Bottom;J183
242;;;41.9608;-17.9326;0;Bottom;Copper Fill343
243;1k;0805 [SMD];57.9597;-73.2834;90;Top;R58
244;;;52.2097;-19.1264;0;Bottom;Copper Fill421
245;;;94.234;-29.7563;0;Bottom;Copper Fill552
246;51k;0805 [SMD];8.35712;-24.6334;180;Top;R76
247;;;37.7046;-9.85762;0;Bottom;TXT11
248;;;21.082;-93.1039;0;Bottom;Copper Fill487
249;;;81.0641;-66.1164;0;Bottom;Copper Fill353
250;;THT;69.0722;-69.4009;0;Bottom;JP1
251;;;83.5406;-62.0016;0;Bottom;Copper Fill16
252;;;33.8296;-50.0334;0;Bottom;Via212
253;;;68.2244;-14.2115;0;Bottom;Copper Fill214
254;;;63.7032;-89.9543;0;Bottom;Copper Fill549
255;;;84.328;-26.6194;0;Bottom;Copper Fill322
256;2.49k;0805 [SMD];42.4747;-19.8709;180;Top;R3
257;;;21.4249;-9.322;0;Bottom;Copper Fill382
258;;;92.7862;-29.5404;0;Bottom;Copper Fill317
259;;;54.8386;-10.9984;0;Bottom;Copper Fill342
260;;;61.4045;-60.9856;0;Bottom;Copper Fill432
261;;;66.5321;-35.7459;0;Bottom;Via158
262;;;78.5241;-85.4966;0;Bottom;Copper Fill236
263;0.22µF;0805 [SMD, multilayer];52.8797;-25.5134;-90;Top;C4
264;;;31.2293;-13.1066;0;Bottom;Copper Fill137
265;;;93.4593;-33.9854;0;Bottom;Copper Fill201
266;;;44.5897;-47.0664;0;Bottom;Copper Fill407
267;;;3.4798;-50.2668;0;Bottom;Copper Fill280
268;;;5.3848;-40.9958;0;Bottom;Copper Fill295
269;;;89.4969;-42.6976;0;Bottom;Copper Fill453
270;;;83.6676;-18.5676;0;Bottom;Copper Fill331
271;;;89.9922;-50.3811;0;Bottom;Copper Fill456
272;;;39.0906;-28.626;0;Bottom;Copper Fill57
273;;;88.011;-91.5291;0;Bottom;Copper Fill541
274;2.2;0805 [SMD];2.46969;-39.2384;0;Top;R72
275;;;60.4393;-85.4966;0;Bottom;Copper Fill132
276;;;80.5688;-66.5863;0;Bottom;Copper Fill104
277;;;53.1241;-67.234;0;Bottom;Copper Fill191
278;;;62.4332;-83.744;0;Bottom;Copper Fill253
279;;;21.082;-85.7887;0;Bottom;Copper Fill177
280;;;21.4376;-41.1482;0;Bottom;Copper Fill38
281;;;2.3749;-81.3564;0;Bottom;Copper Fill121
282;;;48.3997;-92.126;0;Bottom;Copper Fill167
283;1k;0805 [SMD];72.8822;-33.1334;-90;Top;R21
284;;;80.5688;-66.5863;0;Bottom;Copper Fill354
285;;;44.6532;-26.6067;0;Bottom;Copper Fill507
286;;;54.0512;-28.5244;0;Bottom;Copper Fill320
287;;;30.0196;-88.7685;0;Bottom;Via96
288;;;28.3464;-68.1611;0;Bottom;Copper Fill499
289;;;37.6174;-35.4586;0;Bottom;Copper Fill41
290;;;33.8328;-6.1216;0;Bottom;Copper Fill95
291;;;12.8397;-25.8066;0;Bottom;Copper Fill210
292;;;83.2993;-37.262;0;Bottom;Copper Fill152
293;0.1µF;0805 [SMD, multilayer];70.3422;-33.1334;90;Top;C7
294;;;74.4474;-28.626;0;Bottom;Copper Fill67
295;;;60.9346;-84.9759;0;Bottom;Copper Fill135
296;;THT;86.8522;-10.9809;90;Bottom;JP5
297;;;83.2993;-41.072;0;Bottom;Copper Fill367
298;;;1.4097;-57.582;0;Bottom;Copper Fill128
299;;;66.9544;-35.8015;0;Bottom;Copper Fill112
300;;;9.9949;-4.75;0;Bottom;Copper Fill206
301;;;84.8614;-88.4811;0;Bottom;Copper Fill560
302;;;42.6593;-30.6326;0;Bottom;Copper Fill511
303;10k;0805 [SMD];55.4922;-14.1559;0;Top;R63
304;;;43.9293;-36.6016;0;Bottom;Copper Fill107
305;;;79.0194;-84.9759;0;Bottom;Copper Fill239
306;120;0805 [SMD];31.5346;-32.8884;180;Top;R62
307;;;48.4346;-92.5785;0;Bottom;Via232
308;;;94.2086;-90.4115;0;Bottom;Copper Fill503
309;;THT;7.4772;-10.6634;0;Bottom;J211
310;;;67.4624;-9.068;0;Bottom;Copper Fill345
311;;;75.3745;-50.8764;0;Bottom;Copper Fill349
312;;;65.6844;-84.9759;0;Bottom;Copper Fill219
313;;TO220 [THT];6.8422;-91.5443;180;Bottom;Q2
314;1k;0805 [SMD];13.8272;-92.1883;-90;Top;R15
315;;sma-diode;12.3122;-35.7459;180;Top;D20
316;;;30.734;-13.6019;0;Bottom;Copper Fill396
317;;;61.6458;-30.8866;0;Bottom;Copper Fill312
318;;;71.2946;-16.061;0;Bottom;Via223
319;;;22.1742;-71.6663;0;Bottom;Copper Fill375
320;;;52.8193;-24.0286;0;Bottom;Copper Fill438
321;;;54.4671;-59.8759;0;Bottom;Via215
322;;;20.9042;-8.8267;0;Bottom;Copper Fill384
323;;sma-diode;12.3122;-39.2384;180;Top;D19
324;;SO;79.6767;-46.2234;-90;Top;IC2
325;;;60.4393;-24.0286;0;Bottom;Copper Fill465
326;;;21.082;-93.1039;0;Bottom;Copper Fill182
327;;;54.3941;-59.4362;0;Bottom;Copper Fill399
328;;;25.6286;-47.2442;0;Bottom;Copper Fill284
329;;;59.0169;-21.1076;0;Bottom;Copper Fill439
330;;;8.4296;-33.2059;0;Bottom;Via206
331;;;12.8746;-26.2209;0;Bottom;Via72
332;;;3.4798;-64.6432;0;Bottom;Copper Fill256
333;;;15.0749;-4.75;0;Bottom;Copper Fill227
334;;;21.4376;-18.2882;0;Bottom;Copper Fill82
335;100k;0805 [SMD];88.5122;-35.1109;180;Top;R38
336;1µF;0805 [SMD, multilayer];62.4772;-61.4634;0;Top;C11
337;;;88.0872;-14.8592;0;Bottom;Copper Fill335
338;;;48.768;-67.3991;0;Bottom;Copper Fill459
